Sample description: chromixs
Sample: chromixs  c= 0 mg/ml  Code: chromixs
 3.210800e+000  1.958076e+001  7.029432e+000
 3.213560e+000  1.730929e+001  6.943677e+000
 3.216310e+000  2.297383e+001  6.996722e+000
 3.219070e+000  2.438874e+001  6.977925e+000
 3.221830e+000  1.679017e+001  6.924090e+000
 3.224580e+000  1.516920e+001  6.974886e+000
 3.227340e+000  1.184578e+001  6.906247e+000
 3.230100e+000  9.971345e+000  6.966294e+000
 3.232850e+000  1.220054e+001  6.917042e+000
 3.235610e+000  1.346066e+001  6.906282e+000
 3.238370e+000  8.370022e+000  6.909810e+000
 3.241120e+000  4.642366e+000  6.871156e+000
 3.243880e+000  2.178901e+001  6.912049e+000
 3.246640e+000  1.355244e+001  6.847056e+000
 3.249390e+000  1.060290e+001  6.881230e+000
 3.252150e+000  1.543747e+001  6.858245e+000
 3.254900e+000  1.950637e+001  6.875907e+000
 3.257660e+000  2.409736e+001  6.841273e+000
 3.260420e+000  1.654631e+001  6.815918e+000
 3.263170e+000  1.678995e+001  6.830529e+000
 3.265930e+000  1.523997e+001  6.815954e+000
 3.268690e+000  7.511787e+000  6.808410e+000
 3.271440e+000  2.218749e+001  6.808795e+000
 3.274200e+000  9.957003e+000  6.785189e+000
 3.276960e+000  1.682370e+001  6.805778e+000
 3.279710e+000  1.434236e+001  6.774267e+000
 3.282470e+000  1.662746e+001  6.777212e+000
 3.285230e+000  2.889395e+001  6.803075e+000
 3.287980e+000  1.584299e+001  6.760749e+000
 3.290740e+000  1.919562e+001  6.807438e+000
 3.293490e+000  2.725340e+001  6.725297e+000
 3.296250e+000  1.552858e+001  6.787116e+000
 3.299010e+000  8.007857e+000  6.731193e+000
 3.301760e+000  1.162810e+001  6.765689e+000
 3.304520e+000  1.776330e+001  6.755418e+000
 3.307280e+000  3.028399e+001  6.728996e+000
 3.310030e+000  1.029579e+001  6.777803e+000
 3.312790e+000  1.926586e+001  6.725785e+000
 3.315550e+000  2.381203e+001  6.753732e+000
 3.318300e+000  2.651438e+001  6.766926e+000
 3.321060e+000  2.627417e+001  6.734528e+000
 3.323820e+000  2.004267e+001  6.777272e+000
 3.326570e+000  8.557727e+000  6.681052e+000
 3.329330e+000  1.898235e+001  6.740657e+000
 3.332080e+000  2.344077e+001  6.726816e+000
 3.334840e+000  1.879234e+001  6.735510e+000
 3.337600e+000  1.957113e+001  6.749838e+000
 3.340350e+000  2.204657e+001  6.693207e+000
 3.343110e+000  1.955807e+001  6.745707e+000
 3.345870e+000  2.467648e+001  6.692860e+000
 3.348620e+000  4.382780e+000  6.724506e+000
 3.351380e+000  1.946578e+001  6.698945e+000
 3.354140e+000  2.488387e+001  6.704314e+000
 3.356890e+000  1.594621e+001  6.728521e+000
 3.359650e+000  2.025814e+001  6.671884e+000
 3.362410e+000  1.694077e+001  6.715870e+000
 3.365160e+000  1.919105e+001  6.687314e+000
 3.367920e+000  2.357142e+001  6.682145e+000
 3.370680e+000  7.117689e+000  6.707705e+000
 3.373430e+000  3.003828e+001  6.662086e+000
 3.376190e+000  1.322499e+001  6.688636e+000
 3.378940e+000  2.662594e+001  6.657250e+000
 3.381700e+000  1.574249e+001  6.673801e+000
 3.384460e+000  2.522605e+001  6.694559e+000
 3.387210e+000  1.910077e+001  6.650510e+000
 3.389970e+000  1.555918e+001  6.697918e+000
 3.392730e+000  2.420458e+001  6.626164e+000
 3.395480e+000  2.231932e+001  6.659239e+000
 3.398240e+000  2.029225e+001  6.659317e+000
 3.401000e+000  2.625144e+001  6.633304e+000
 3.403750e+000  1.876741e+001  6.655218e+000
 3.406510e+000  1.626057e+001  6.634019e+000
 3.409270e+000  2.164524e+001  6.625635e+000
 3.412020e+000  3.140893e+001  6.608091e+000
 3.414780e+000  2.796764e+001  6.600222e+000
 3.417530e+000  1.584217e+001  6.635433e+000
 3.420290e+000  1.089553e+001  6.584347e+000
 3.423050e+000  2.873531e+001  6.624772e+000
 3.425800e+000  2.722115e+001  6.564687e+000
 3.428560e+000  2.275771e+001  6.597697e+000
 3.431320e+000  2.210378e+001  6.594897e+000
 3.434070e+000  2.360281e+001  6.573056e+000
 3.436830e+000  2.699254e+001  6.613951e+000
 3.439590e+000  2.015494e+001  6.560411e+000
 3.442340e+000  2.291350e+001  6.580900e+000
 3.445100e+000  1.853310e+001  6.554989e+000
 3.447860e+000  6.337820e+000  6.568110e+000
 3.450610e+000  2.793040e+001  6.585364e+000
 3.453370e+000  6.888546e+000  6.581126e+000
 3.456120e+000  1.944092e+001  6.595513e+000
 3.458880e+000  1.250060e+001  6.532966e+000
 3.461640e+000  3.050798e+001  6.577240e+000
 3.464390e+000  2.201654e+001  6.596049e+000
 3.467150e+000  2.292157e+001  6.554950e+000
 3.469910e+000  2.310123e+001  6.601913e+000
 3.472660e+000  2.292516e+001  6.545929e+000
 3.475420e+000  1.421051e+001  6.586985e+000
 3.478180e+000  3.322245e+001  6.581930e+000
 3.480930e+000  2.980221e+001  6.531107e+000
 3.483690e+000  1.618419e+001  6.601290e+000
 3.486450e+000  5.108259e+000  6.516852e+000
 3.489200e+000  1.259784e+001  6.580147e+000
 3.491960e+000  7.966427e+000  6.540720e+000
 3.494710e+000  2.731892e+001  6.549714e+000
 3.497470e+000  2.131614e+001  6.559914e+000
 3.500230e+000  1.021318e+001  6.541073e+000
 3.502980e+000  2.789512e+001  6.558084e+000
 3.505740e+000  2.726225e+001  6.539971e+000
 3.508500e+000  2.944038e+001  6.535594e+000
 3.511250e+000  2.608704e+001  6.554144e+000
 3.514010e+000  2.962608e+001  6.520972e+000
 3.516770e+000  3.345941e+001  6.570921e+000
 3.519520e+000  1.925631e+001  6.526285e+000
 3.522280e+000  6.080245e+000  6.546596e+000
 3.525040e+000  3.019826e+001  6.519550e+000
 3.527790e+000  1.549826e+001  6.520055e+000
 3.530550e+000  3.093673e+001  6.563502e+000
 3.533310e+000  2.506142e+001  6.511269e+000
 3.536060e+000  1.889361e+001  6.527101e+000
 3.538820e+000  1.637142e+001  6.520417e+000
 3.541570e+000  2.271240e+001  6.551454e+000
 3.544330e+000  8.127154e+000  6.504490e+000
 3.547090e+000  2.449595e+001  6.515859e+000
 3.549840e+000  2.651210e+001  6.541506e+000
 3.552600e+000  3.516864e+001  6.523396e+000
 3.555360e+000  3.000170e+001  6.547624e+000
 3.558110e+000  2.829393e+001  6.531291e+000
 3.560870e+000  2.489868e+001  6.526017e+000
 3.563630e+000  1.437934e+001  6.530867e+000
 3.566380e+000  2.939033e+001  6.504915e+000
 3.569140e+000  2.721894e+001  6.560840e+000
 3.571900e+000  2.414784e+001  6.498752e+000
 3.574650e+000  2.288878e+001  6.530845e+000
 3.577410e+000  3.756252e+001  6.528286e+000
 3.580160e+000  2.389429e+001  6.516370e+000
 3.582920e+000  2.423352e+001  6.545049e+000
 3.585680e+000  1.824742e+001  6.496401e+000
 3.588430e+000  5.602575e+000  6.541874e+000
 3.591190e+000  1.726303e+001  6.523657e+000
 3.593950e+000  2.464792e+001  6.522339e+000
 3.596700e+000  1.314361e+001  6.534980e+000
 3.599460e+000  1.920724e+001  6.504366e+000
 3.602220e+000  2.093346e+001  6.529518e+000
 3.604970e+000  2.854867e+001  6.526206e+000
 3.607730e+000  2.307720e+001  6.528271e+000
 3.610490e+000  1.954061e+001  6.533339e+000
 3.613240e+000  1.273070e+001  6.496515e+000
 3.616000e+000  2.086921e+001  6.525245e+000
 3.618750e+000  2.590547e+001  6.522711e+000
 3.621510e+000  2.487040e+001  6.515139e+000
 3.624270e+000  2.160820e+001  6.525746e+000
 3.627020e+000  1.492630e+001  6.490372e+000
 3.629780e+000  2.949938e+001  6.522498e+000
 3.632540e+000  1.340808e+001  6.494368e+000
 3.635290e+000  2.434794e+001  6.512116e+000
 3.638050e+000  1.873196e+001  6.513660e+000
 3.640810e+000  3.459006e+001  6.501390e+000
 3.643560e+000  2.106674e+001  6.514339e+000
 3.646320e+000  2.331703e+001  6.485632e+000
 3.649080e+000  2.233688e+001  6.517392e+000
 3.651830e+000  2.130566e+001  6.506416e+000
 3.654590e+000  1.906276e+001  6.492675e+000
 3.657340e+000  1.819681e+001  6.508307e+000
 3.660100e+000  1.740829e+001  6.503245e+000
 3.662860e+000  2.286112e+001  6.508871e+000
 3.665610e+000  2.450596e+001  6.502037e+000
 3.668370e+000  1.473487e+001  6.485848e+000
 3.671130e+000  2.088222e+001  6.515875e+000
 3.673880e+000  2.210789e+001  6.512220e+000
 3.676640e+000  2.017065e+001  6.530867e+000
 3.679400e+000  1.770904e+001  6.515167e+000
 3.682150e+000  2.315859e+001  6.514293e+000
 3.684910e+000  2.091504e+001  6.489006e+000
 3.687670e+000  2.991066e+001  6.536170e+000
 3.690420e+000  3.138502e+001  6.512699e+000
 3.693180e+000  9.847756e+000  6.507878e+000
 3.695930e+000  2.683546e+001  6.525621e+000
 3.698690e+000  1.997819e+001  6.510212e+000
 3.701450e+000  2.050268e+001  6.525611e+000
 3.704200e+000  2.203721e+001  6.508201e+000
 3.706960e+000  2.140070e+001  6.506002e+000
 3.709720e+000  1.080585e+001  6.529595e+000
 3.712470e+000  2.168648e+001  6.496126e+000
 3.715230e+000  2.746225e+001  6.574260e+000
 3.717990e+000  1.331242e+001  6.619048e+000
 3.720740e+000  2.514276e+001  6.707016e+000
 3.723500e+000  2.060727e+001  6.752729e+000
 3.726260e+000  1.271985e+001  6.756290e+000
 3.729010e+000  2.059353e+001  6.847130e+000
 3.731770e+000  2.293060e+001  6.780213e+000
 3.734530e+000  2.179122e+001  6.882765e+000
 3.737280e+000  1.725667e+001  6.896808e+000
 3.740040e+000  1.213726e+001  6.875303e+000
 3.742790e+000  3.145679e+001  6.960141e+000
 3.745550e+000  1.535292e+001  6.903750e+000
 3.748310e+000  2.979452e+001  6.975775e+000
 3.751060e+000  1.891183e+001  6.952037e+000
 3.753820e+000  3.436821e+001  6.967663e+000
 3.756580e+000  3.601310e+001  7.045126e+000
 3.759330e+000  2.152502e+001  6.968974e+000
 3.762090e+000  1.667081e+001  7.071958e+000
 3.764850e+000  3.568522e+001  7.030974e+000
 3.767600e+000  2.199343e+001  7.062256e+000
 3.770360e+000  2.305068e+001  7.108032e+000
 3.773120e+000  1.965585e+001  7.000113e+000
 3.775870e+000  1.057736e+001  6.987235e+000
 3.778630e+000  1.488019e+001  6.880028e+000
 3.781380e+000  2.681882e+001  6.911093e+000
 3.784140e+000  1.266797e+001  6.855873e+000
 3.786900e+000  1.815114e+001  6.815246e+000
 3.789650e+000  2.725271e+001  6.841369e+000
 3.792410e+000  3.415688e+001  6.798184e+000
 3.795170e+000  1.512947e+001  6.811114e+000
 3.797920e+000  1.112422e+001  6.762355e+000
 3.800680e+000  2.572940e+001  6.769522e+000
 3.803440e+000  1.153464e+001  6.779435e+000
 3.806190e+000  2.273802e+001  6.750526e+000
 3.808950e+000  2.614653e+001  6.792552e+000
 3.811710e+000  1.760642e+001  6.729253e+000
 3.814460e+000  1.934937e+001  6.760339e+000
 3.817220e+000  3.100042e+001  6.764983e+000
 3.819970e+000  3.773415e+001  6.714398e+000
 3.822730e+000  2.188684e+001  6.747391e+000
 3.825490e+000  1.987179e+001  6.685947e+000
 3.828240e+000  2.435323e+001  6.748559e+000
 3.831000e+000  2.799709e+001  6.711777e+000
 3.833760e+000  1.802466e+001  6.672546e+000
 3.836510e+000  2.816150e+001  6.704779e+000
 3.839270e+000  2.066844e+001  6.684355e+000
 3.842030e+000  2.263570e+001  6.705114e+000
 3.844780e+000  1.454226e+001  6.661032e+000
 3.847540e+000  1.873558e+001  6.688958e+000
 3.850300e+000  2.462484e+001  6.690539e+000
 3.853050e+000  2.822172e+001  6.653641e+000
 3.855810e+000  2.986602e+001  6.689548e+000
 3.858560e+000  2.153192e+001  6.636094e+000
 3.861320e+000  1.926187e+001  6.677811e+000
 3.864080e+000  3.089424e+001  6.660703e+000
 3.866830e+000  1.921410e+001  6.636111e+000
 3.869590e+000  3.385599e+001  6.656053e+000
 3.872350e+000  1.774148e+001  6.594804e+000
 3.875100e+000  3.245638e+001  6.667455e+000
 3.877860e+000  1.874774e+001  6.601885e+000
 3.880620e+000  2.599024e+001  6.642259e+000
 3.883370e+000  2.867408e+001  6.639221e+000
 3.886130e+000  2.609945e+001  6.615060e+000
 3.888890e+000  2.930649e+001  6.647316e+000
 3.891640e+000  1.696710e+001  6.582727e+000
 3.894400e+000  3.074699e+001  6.637007e+000
 3.897150e+000  3.725245e+001  6.641361e+000
 3.899910e+000  2.699278e+001  6.610424e+000
 3.902670e+000  2.739853e+001  6.644611e+000
 3.905420e+000  4.463577e+001  6.576887e+000
 3.908180e+000  3.522950e+001  6.661224e+000
 3.910940e+000  3.083938e+001  6.627643e+000
 3.913690e+000  1.568518e+001  6.605643e+000
 3.916450e+000  2.635462e+001  6.662017e+000
 3.919210e+000  1.423669e+001  6.591980e+000
 3.921960e+000  3.335382e+001  6.685556e+000
 3.924720e+000  1.513088e+001  6.622421e+000
 3.927480e+000  2.760248e+001  6.638721e+000
 3.930230e+000  1.443593e+001  6.636819e+000
 3.932990e+000  1.884284e+001  6.620953e+000
 3.935750e+000  2.775604e+001  6.680111e+000
 3.938500e+000  2.290916e+001  6.590929e+000
 3.941260e+000  2.642081e+001  6.653841e+000
 3.944010e+000  2.881127e+001  6.677317e+000
 3.946770e+000  4.100615e+001  6.627669e+000
 3.949530e+000  2.882930e+001  6.661692e+000
 3.952280e+000  2.421882e+001  6.630441e+000
 3.955040e+000  1.786766e+001  6.644303e+000
 3.957800e+000  2.030692e+001  6.650401e+000
 3.960550e+000  1.213458e+001  6.639266e+000
 3.963310e+000  2.949533e+001  6.664123e+000
 3.966070e+000  1.909875e+001  6.623257e+000
 3.968820e+000  1.594552e+001  6.684232e+000
 3.971580e+000  3.609531e+001  6.634117e+000
 3.974340e+000  2.392808e+001  6.662823e+000
 3.977090e+000  2.954985e+001  6.668377e+000
 3.979850e+000  2.025418e+001  6.637243e+000
 3.982600e+000  2.741152e+001  6.686560e+000
 3.985360e+000  2.968342e+001  6.628954e+000
 3.988120e+000  3.019551e+001  6.671901e+000
 3.990870e+000  2.674916e+001  6.647474e+000
 3.993630e+000  3.173830e+001  6.664238e+000
 3.996390e+000  1.943070e+001  6.666644e+000
 3.999140e+000  7.579651e+000  6.636532e+000
 4.001900e+000  3.546142e+001  6.679074e+000
 4.004660e+000  1.255463e+001  6.642549e+000
 4.007410e+000  2.769895e+001  6.664696e+000
 4.010170e+000  2.603162e+001  6.673187e+000
 4.012930e+000  2.074246e+001  6.655976e+000
 4.015680e+000  2.833020e+001  6.701755e+000
 4.018440e+000  2.175075e+001  6.634185e+000
 4.021190e+000  2.539958e+001  6.674579e+000
 4.023950e+000  1.439132e+001  6.650585e+000
 4.026710e+000  1.602532e+001  6.679090e+000
 4.029460e+000  1.175490e+001  6.673976e+000
 4.032220e+000  2.923807e+001  6.649673e+000
 4.034980e+000  1.542709e+001  6.685296e+000
 4.037730e+000  3.151822e+001  6.674538e+000
 4.040490e+000  2.591540e+001  6.684060e+000
 4.043250e+000  3.687075e+001  6.678008e+000
 4.046000e+000  2.376776e+001  6.654495e+000
 4.048760e+000  2.378421e+001  6.708503e+000
 4.051520e+000  1.173763e+001  6.648873e+000
 4.054270e+000  1.779595e+001  6.694033e+000
 4.057030e+000  2.053877e+001  6.689505e+000
 4.059780e+000  3.144703e+001  6.671088e+000
 4.062540e+000  2.693348e+001  6.719463e+000
 4.065300e+000  2.117350e+001  6.642203e+000
 4.068050e+000  2.237605e+001  6.710676e+000
 4.070810e+000  1.853164e+001  6.665732e+000
 4.073570e+000  2.722262e+001  6.685335e+000
 4.076320e+000  5.136734e+000  6.683315e+000
 4.079080e+000  2.938572e+001  6.630306e+000
 4.081840e+000  1.614725e+001  6.725742e+000
 4.084590e+000  1.923357e+001  6.657435e+000
 4.087350e+000  1.988219e+001  6.660527e+000
 4.090110e+000  1.490747e+001  6.682404e+000
 4.092860e+000  3.379517e+001  6.649722e+000
 4.095620e+000  3.163553e+000  6.715550e+000
 4.098370e+000  2.020581e+001  6.625069e+000
 4.101130e+000  1.483820e+001  6.675143e+000
 4.103890e+000  9.585230e+000  6.671234e+000
 4.106640e+000  2.417123e+001  6.647645e+000
 4.109400e+000  2.112635e+001  6.678946e+000
 4.112160e+000  2.959794e+001  6.627211e+000
 4.114910e+000  1.357708e+001  6.667852e+000
 4.117670e+000  2.118109e+001  6.667566e+000
 4.120430e+000  1.830061e+001  6.681381e+000
 4.123180e+000  2.422503e+001  6.661731e+000
 4.125940e+000  1.373753e+001  6.628342e+000
 4.128700e+000  8.306115e+000  6.684776e+000
 4.131450e+000  1.977148e+001  6.636986e+000
 4.134210e+000  2.343882e+001  6.650319e+000
 4.136970e+000  2.253850e+001  6.661300e+000
 4.139720e+000  2.426356e+001  6.621952e+000
 4.142480e+000  1.479908e+001  6.654905e+000
 4.145230e+000  2.589642e+001  6.613268e+000
 4.147990e+000  1.176939e+001  6.638140e+000
 4.150750e+000  1.896938e+001  6.626456e+000
 4.153500e+000  2.116954e+001  6.640534e+000
 4.156260e+000  2.606326e+001  6.638415e+000
 4.159020e+000  1.217483e+001  6.602369e+000
 4.161770e+000  1.942467e+001  6.649838e+000
 4.164530e+000  1.683946e+001  6.599365e+000
 4.167290e+000  2.982659e+001  6.660531e+000
 4.170040e+000  2.905370e+001  6.654837e+000
 4.172800e+000  1.361606e+001  6.611882e+000
 4.175560e+000  8.026461e+000  6.657896e+000
 4.178310e+000  2.820054e+001  6.597547e+000
 4.181070e+000  1.854024e+001  6.661092e+000
 4.183820e+000  1.804127e+001  6.628076e+000
 4.186580e+000  1.992321e+001  6.647753e+000
 4.189340e+000  3.276549e+001  6.668321e+000
 4.192090e+000  2.334366e+001  6.624307e+000
 4.194850e+000  2.541842e+001  6.698415e+000
 4.197610e+000  2.597752e+001  6.628611e+000
 4.200360e+000  1.769650e+001  6.671296e+000
 4.203120e+000  2.843153e+001  6.677699e+000
 4.205880e+000  1.924369e+001  6.632172e+000
 4.208630e+000  2.541712e+001  6.706986e+000
 4.211390e+000  6.599321e+000  6.613985e+000
 4.214150e+000  2.570945e+001  6.687641e+000
 4.216900e+000  8.991770e+000  6.658274e+000
 4.219660e+000  2.522885e+001  6.662067e+000
 4.222410e+000  2.214177e+001  6.702722e+000
 4.225170e+000  2.743871e+001  6.648256e+000
 4.227930e+000  3.560276e+001  6.679737e+000
 4.230680e+000  2.943996e+000  6.664114e+000
 4.233440e+000  2.011145e+001  6.685229e+000
 4.236200e+000  1.842809e+001  6.707145e+000
 4.238950e+000  2.752484e+001  6.662483e+000
 4.241710e+000  1.159084e+001  6.668545e+000
 4.244470e+000  1.860641e+001  6.648871e+000
 4.247220e+000  2.861737e+001  6.684965e+000
 4.249980e+000  2.876397e+001  6.696571e+000
 4.252740e+000  1.778086e+001  6.647873e+000
 4.255490e+000  2.677262e+001  6.712434e+000
 4.258250e+000  1.706175e+001  6.659231e+000
 4.261000e+000  2.343866e+001  6.700416e+000
 4.263760e+000  2.542106e+001  6.666162e+000
 4.266520e+000  1.998827e+001  6.671111e+000
 4.269270e+000  2.371273e+001  6.698637e+000
 4.272030e+000  1.703030e+001  6.676981e+000
 4.274790e+000  2.582022e+001  6.695909e+000
 4.277540e+000  1.950858e+001  6.649579e+000
 4.280300e+000  2.218324e+001  6.701820e+000
 4.283060e+000  1.197733e+001  6.702099e+000
 4.285810e+000  2.584654e+001  6.680219e+000
 4.288570e+000  1.545216e+001  6.716679e+000
 4.291330e+000  7.114475e+000  6.642831e+000
 4.294080e+000  1.388097e+001  6.700141e+000
 4.296840e+000  2.929372e+001  6.687997e+000
 4.299600e+000  2.146173e+001  6.731227e+000
 4.302350e+000  1.932610e+001  6.865550e+000
 4.305110e+000  1.286087e+001  6.894725e+000
 4.307860e+000  2.064877e+001  6.980954e+000
 4.310620e+000  1.200599e+001  6.966053e+000
 4.313380e+000  1.834494e+001  7.039200e+000
 4.316130e+000  1.228532e+001  7.100916e+000
 4.318890e+000  1.439449e+001  7.104006e+000
 4.321650e+000  2.548664e+001  7.168576e+000
 4.324400e+000  2.048068e+001  7.114022e+000
 4.327160e+000  2.295127e+001  7.231905e+000
 4.329920e+000  1.757661e+001  7.217356e+000
 4.332670e+000  2.076693e+001  7.206400e+000
 4.335430e+000  2.171264e+001  7.299870e+000
 4.338190e+000  1.558109e+001  7.254051e+000
 4.340940e+000  2.141782e+001  7.387594e+000
 4.343700e+000  1.517723e+001  7.301581e+000
 4.346450e+000  2.980599e+001  7.368425e+000
 4.349210e+000  2.088757e+001  7.405118e+000
 4.351970e+000  1.497994e+001  7.397758e+000
 4.354720e+000  2.292917e+001  7.469758e+000
 4.357480e+000  6.130782e+000  7.316123e+000
 4.360240e+000  2.674693e+001  7.296987e+000
 4.362990e+000  3.094534e+001  7.232496e+000
 4.365750e+000  1.880847e+001  7.159600e+000
 4.368510e+000  2.699494e+001  7.186023e+000
 4.371260e+000  1.952508e+001  7.093297e+000
 4.374020e+000  1.978529e+001  7.164102e+000
 4.376780e+000  1.059439e+001  7.078358e+000
 4.379530e+000  1.748477e+001  7.065841e+000
 4.382290e+000  2.014081e+001  7.070776e+000
 4.385040e+000  1.674285e+001  7.052725e+000
 4.387800e+000  1.028033e+001  7.113775e+000
 4.390560e+000  9.747772e+000  7.026296e+000
 4.393310e+000  2.072041e+001  7.033200e+000
 4.396070e+000  1.017422e+001  7.022756e+000
 4.398830e+000  1.935661e+001  7.017856e+000
 4.401580e+000  1.347815e+001  7.040864e+000
 4.404340e+000  1.741466e+001  6.977407e+000
 4.407100e+000  2.413800e+001  7.037670e+000
 4.409850e+000  2.235625e+001  7.028266e+000
 4.412610e+000  2.891680e+001  6.996746e+000
 4.415370e+000  1.618316e+001  7.001028e+000
 4.418120e+000  1.813877e+001  6.993315e+000
 4.420880e+000  2.459999e+001  7.027343e+000
 4.423630e+000  1.269732e+001  6.973662e+000
 4.426390e+000  1.551970e+001  6.982999e+000
 4.429150e+000  3.018091e+001  6.974656e+000
 4.431900e+000  2.166535e+001  6.961011e+000
 4.434660e+000  1.047106e+001  6.993871e+000
 4.437420e+000  1.908156e+001  6.957305e+000
 4.440170e+000  1.171091e+001  6.948040e+000
 4.442930e+000  2.462573e+001  6.964898e+000
 4.445690e+000  1.239953e+001  6.951037e+000
 4.448440e+000  1.574866e+001  6.956337e+000
 4.451200e+000  1.117870e+001  6.918562e+000
 4.453960e+000  2.548480e+001  6.959125e+000
 4.456710e+000  1.843837e+001  6.970177e+000
 4.459470e+000  1.787188e+001  6.938999e+000
 4.462220e+000  2.448513e+001  6.946593e+000
 4.464980e+000  2.760694e+001  6.908221e+000
 4.467740e+000  4.811133e+000  6.931372e+000
 4.470490e+000  2.694467e+001  6.932847e+000
 4.473250e+000  8.154532e+000  6.900520e+000
 4.476010e+000  2.093416e+001  6.933710e+000
 4.478760e+000  3.893938e+000  6.888417e+000
 4.481520e+000  3.013153e+001  6.924440e+000
 4.484280e+000  2.091907e+001  6.895412e+000
 4.487030e+000  7.979876e+000  6.881820e+000
 4.489790e+000  2.045625e+001  6.907171e+000
 4.492550e+000  6.893755e+000  6.890905e+000
 4.495300e+000  7.882346e+000  6.880848e+000
 4.498060e+000  2.383324e+001  6.870198e+000
 4.500820e+000  2.793259e+001  6.893638e+000
 4.503570e+000  1.966154e+001  6.889781e+000
 4.506330e+000  2.370309e+001  6.892288e+000
 4.509080e+000  1.241015e+001  6.848549e+000
 4.511840e+000  7.854100e+000  6.872970e+000
 4.514600e+000  3.045818e+001  6.884885e+000
 4.517350e+000  1.838101e+001  6.861394e+000
 4.520110e+000  2.339915e+001  6.887756e+000
 4.522870e+000  2.144289e+001  6.850768e+000
 4.525620e+000  1.423110e+001  6.889466e+000
 4.528380e+000  2.243995e+001  6.894224e+000
 4.531140e+000  2.053507e+001  6.862723e+000
 4.533890e+000  2.268289e+001  6.864928e+000
 4.536650e+000  1.366749e+001  6.864209e+000
 4.539410e+000  1.554861e+001  6.887321e+000
 4.542160e+000  2.017584e+001  6.857149e+000
 4.544920e+000  1.433745e+001  6.852810e+000
 4.547670e+000  1.369040e+001  6.899990e+000
 4.550430e+000  2.350129e+001  6.857451e+000
 4.553190e+000  2.681205e+001  6.885420e+000
 4.555940e+000  1.352035e+001  6.838624e+000
 4.558700e+000  2.401008e+001  6.871314e+000
 4.561460e+000  1.317728e+001  6.905868e+000
 4.564210e+000  1.419148e+001  6.833302e+000
 4.566970e+000  1.178970e+001  6.859100e+000
 4.569730e+000  1.850442e+001  6.843446e+000
 4.572480e+000  1.875707e+001  6.887754e+000
 4.575240e+000  1.889060e+001  6.891173e+000
 4.578000e+000  2.298053e+001  6.842464e+000
 4.580750e+000  7.794484e+000  6.856355e+000
 4.583510e+000  1.604782e+001  6.833688e+000
 4.586260e+000  2.144737e+001  6.896613e+000
 4.589020e+000  1.598495e+001  6.849767e+000
 4.591780e+000  1.809927e+001  6.851338e+000
 4.594530e+000  7.987647e+000  6.901391e+000
 4.597290e+000  1.785193e+001  6.849936e+000
 4.600050e+000  2.374425e+001  6.877951e+000
 4.602800e+000  2.034787e+001  6.830239e+000
 4.605560e+000  1.019964e+001  6.852673e+000
 4.608320e+000  1.624810e+001  6.881067e+000
 4.611070e+000  2.368765e+001  6.860905e+000
 4.613830e+000  7.214313e+000  6.884633e+000
 4.616590e+000  6.587049e+000  6.818339e+000
 4.619340e+000  2.412618e+001  6.876211e+000
 4.622100e+000  1.744788e+001  6.879311e+000
 4.624850e+000  1.326661e+001  6.848843e+000
 4.627610e+000 -1.127786e-001  6.876474e+000
 4.630370e+000  1.171865e+001  6.840631e+000
 4.633120e+000  2.511894e+001  6.884840e+000
 4.635880e+000  2.257062e+001  6.848124e+000
 4.638640e+000  2.475410e+001  6.861969e+000
 4.641390e+000  1.762041e+001  6.883740e+000
 4.644150e+000  1.450615e+001  6.870350e+000
 4.646910e+000  1.350914e+001  6.863560e+000
 4.649660e+000  2.238397e+001  6.836309e+000
 4.652420e+000  2.890112e+001  6.868971e+000
 4.655180e+000  1.457138e+001  6.874175e+000
 4.657930e+000  2.603366e+001  6.858487e+000
 4.660690e+000  1.098048e+001  6.866105e+000
 4.663440e+000  1.406149e+001  6.864988e+000
 4.666200e+000  2.839131e+001  6.873587e+000
 4.668960e+000  1.319557e+001  6.848117e+000
 4.671710e+000 -3.201580e+000  6.831190e+000
 4.674470e+000  3.133227e+000  6.854881e+000
 4.677230e+000  5.772679e-001  6.836305e+000
 4.679980e+000 -1.044065e+000  6.864834e+000
 4.682740e+000  2.147387e+001  6.845015e+000
 4.685500e+000  1.922158e+001  6.834723e+000
 4.688250e+000  1.847340e+001  6.855815e+000
 4.691010e+000  5.616232e+000  6.849023e+000
 4.693770e+000  2.353186e+001  6.853087e+000
 4.696520e+000  1.343947e+001  6.819411e+000
 4.699280e+000  2.284779e+001  6.863519e+000
 4.702040e+000  1.051434e+001  6.847403e+000
 4.704790e+000  5.271665e-001  6.840474e+000
 4.707550e+000  2.488752e+001  6.867823e+000
 4.710300e+000  3.346432e+000  6.818023e+000
 4.713060e+000  2.311261e+001  6.894905e+000
 4.715820e+000  1.674195e+001  6.839282e+000
 4.718570e+000  1.088414e+001  6.847542e+000
 4.721330e+000  1.771542e+001  6.873027e+000
 4.724090e+000  1.740316e+001  6.864127e+000
 4.726840e+000  1.875977e+001  6.915030e+000
 4.729600e+000  1.630612e+000  6.842677e+000
 4.732360e+000  1.063577e+001  6.868222e+000
 4.735110e+000  4.901778e+000  6.860337e+000
 4.737870e+000  1.327593e+001  6.863378e+000
 4.740630e+000  6.046196e+000  6.884086e+000
 4.743380e+000  2.061874e+001  6.831001e+000
 4.746140e+000  2.637991e+001  6.890940e+000
